SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
#DYToLL_2J,339.6296,26282784,ZJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-70to100_,208.977,9616188,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-100to200_,181.302,10607207,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-200to400_,50.4177,9653731,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-400to600_,6.98394,9751278,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-600to800_,1.68141,8292957,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-800to1200_,0.775392,2668730,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-1200to2500_,0.186222,596079,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DYJetsToLL_M-50_HT-2500toInf_,0.00438495,399492,ZJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#
#TTJets_TuneCUETP8M2T4_13TeV-amcatnloFXFX-pythia8,831.76,15033980,TTBar_amcnlo,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTJets_DiLept,89.05,30682233,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTJets_SingleLeptFromT_,183.46,53057043,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTJets_SingleLeptFromTbar_,183.46,60494823,TTBarDBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTJets_TuneCUETP8M1_13TeV-amcatnloFXFX,831.76,12434386,TTBar_amcnlo,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#
#WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8,61526.7,16497028,WJetsIncAmcNlo,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-100To200_,1627.45,79356685,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-200To400_,435.237,39680891,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-400To600_,59.1811,7759701,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-600To800_,14.5805,18687480,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-800To1200_,6.65621,7745467,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-1200To2500_,1.60809,6872441,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WJetsToLNu_HT-2500ToInf_,0.0389136,2637821,WJetsHTBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WToLNu_0J,50279.20,78454607,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WToLNu_1J,8434.257,56970726,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WToLNu_2J,2813.243,38800147,WJetsJBin,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#
#ZZ_TuneCUETP8M1_13TeV-pythia8,16.523,1988098,DiBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WZ_TuneCUETP8M1_13TeV-pythia8,47.13,3995828,DiBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WW_TuneCUETP8M1_13TeV-pythia8,118.7,7981136,DiBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#
#WZZ_TuneCUETP8M1_13TeV-amcatnlo-pythia8,0.05565,216366,TriBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WWW_4F_TuneCUETP8M1_13TeV-amcatnlo-pythia8,0.2086,210538,TriBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WWZ_TuneCUETP8M1_13TeV-amcatnlo-pythia8,0.1651,221468,TriBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#ZZZ_TuneCUETP8M1_13TeV-amcatnlo-pythia8,0.01398,213197,TriBoson,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#
#WGToLNuG,405.271,11971359,DiBoson_amcNLO,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#ZGTo2LG,117.864 ,2963187,DiBoson_amcNLO,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WGstarToLNuEE,,4380837,DiBoson_amcNLO,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#WGstarToLNuMuMu,0,4212417,DiBoson_amcNLO,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTZToLL_M-1to10,,246792,TV,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TGJets_TuneCUETP8M1_13TeV_amcatnlo_madspin_pythia8,2.967,368562,TV,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTGJets_TuneCUETP8M1_13TeV-amcatnloFXFX-madspin-pythia8,3.697,1577833,TV,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTWJetsToLNu,0.2043,2716249,TV,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#TTZToLLNuNu_M-10,0.2529,927976,TV,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#
